duration,start,end,strt_statn,end_statn,userType,gender,tripType
13,09/14/2013 13:09:00,09/14/2013 13:22:00,47,59,C,,trip
1260,09/14/2013 13:22:00,09/15/2013 10:22:00,59,59,,,wait
6,09/15/2013 10:22:00,09/15/2013 10:28:00,59,16,R,M,trip
32,09/15/2013 10:28:00,09/15/2013 11:00:00,16,16,,,wait
7,09/15/2013 11:00:00,09/15/2013 11:07:00,16,26,C,,trip
17,09/15/2013 11:07:00,09/15/2013 11:24:00,26,26,,,wait
32,09/15/2013 11:24:00,09/15/2013 11:56:00,26,67,R,F,trip
6,09/15/2013 11:56:00,09/15/2013 12:02:00,67,67,,,wait
9,09/15/2013 12:02:00,09/15/2013 12:11:00,67,33,R,M,trip
6,09/15/2013 12:11:00,09/15/2013 12:17:00,33,33,,,wait
15,09/15/2013 12:17:00,09/15/2013 12:32:00,33,4,R,F,trip
133,09/15/2013 12:32:00,09/15/2013 14:45:00,4,4,,,wait
20,09/15/2013 14:45:00,09/15/2013 15:05:00,4,46,C,,trip
41,09/15/2013 15:05:00,09/15/2013 15:46:00,46,46,,,wait
10,09/15/2013 15:46:00,09/15/2013 15:56:00,46,14,R,F,trip
6,09/15/2013 15:56:00,09/15/2013 16:02:00,14,14,,,wait
14,09/15/2013 16:02:00,09/15/2013 16:16:00,14,16,R,M,trip
30,09/15/2013 16:16:00,09/15/2013 16:46:00,16,16,,,wait
23,09/15/2013 16:46:00,09/15/2013 17:09:00,16,29,R,F,trip
300,09/15/2013 17:09:00,09/15/2013 22:09:00,29,29,,,wait
4,09/15/2013 22:09:00,09/15/2013 22:13:00,29,15,R,M,trip
2020,09/15/2013 22:13:00,09/17/2013 07:53:00,15,114,,,wait
18,09/17/2013 07:53:00,09/17/2013 08:11:00,114,46,R,M,trip
99,09/17/2013 08:11:00,09/17/2013 09:50:00,46,46,,,wait
10,09/17/2013 09:50:00,09/17/2013 10:00:00,46,54,R,M,trip
42,09/17/2013 10:00:00,09/17/2013 10:42:00,54,54,,,wait
28,09/17/2013 10:42:00,09/17/2013 11:10:00,54,22,C,,trip
44,09/17/2013 11:10:00,09/17/2013 11:54:00,22,22,,,wait
3,09/17/2013 11:54:00,09/17/2013 11:57:00,22,64,R,M,trip
225,09/17/2013 11:57:00,09/17/2013 15:42:00,64,64,,,wait
13,09/17/2013 15:42:00,09/17/2013 15:55:00,64,39,R,M,trip
975,09/17/2013 15:55:00,09/18/2013 08:10:00,39,22,,,wait
5,09/18/2013 08:10:00,09/18/2013 08:15:00,22,31,R,M,trip
23,09/18/2013 08:15:00,09/18/2013 08:38:00,31,31,,,wait
6,09/18/2013 08:38:00,09/18/2013 08:44:00,31,48,R,M,trip
509,09/18/2013 08:44:00,09/18/2013 17:13:00,48,14,,,wait
14,09/18/2013 17:13:00,09/18/2013 17:27:00,14,39,R,M,trip
8,09/18/2013 17:27:00,09/18/2013 17:35:00,39,39,,,wait
3,09/18/2013 17:35:00,09/18/2013 17:38:00,39,25,R,M,trip
1091,09/18/2013 17:38:00,09/19/2013 11:49:00,25,25,,,wait
11,09/19/2013 11:49:00,09/19/2013 12:00:00,25,33,R,M,trip
6084,09/19/2013 12:00:00,09/23/2013 17:24:00,33,59,,,wait
10,09/23/2013 17:24:00,09/23/2013 17:34:00,59,114,C,,trip
13,09/23/2013 17:34:00,09/23/2013 17:47:00,114,114,,,wait
5,09/23/2013 17:47:00,09/23/2013 17:52:00,114,112,R,M,trip
2,09/23/2013 17:52:00,09/23/2013 17:54:00,112,112,,,wait
8,09/23/2013 17:54:00,09/23/2013 18:02:00,112,114,R,M,trip
35,09/23/2013 18:02:00,09/23/2013 18:37:00,114,64,,,wait
34,09/23/2013 18:37:00,09/23/2013 19:11:00,64,141,R,M,trip
850,09/23/2013 19:11:00,09/24/2013 09:21:00,141,141,,,wait
3,09/24/2013 09:21:00,09/24/2013 09:24:00,141,139,R,M,trip
365,09/24/2013 09:24:00,09/24/2013 15:29:00,139,139,,,wait
63,09/24/2013 15:29:00,09/24/2013 16:32:00,139,73,R,M,trip
71,09/24/2013 16:32:00,09/24/2013 17:43:00,73,73,,,wait
20,09/24/2013 17:43:00,09/24/2013 18:03:00,73,137,R,M,trip
354,09/24/2013 18:03:00,09/24/2013 23:57:00,137,137,,,wait
6,09/24/2013 23:57:00,09/25/2013 00:03:00,137,79,C,,trip
485,09/25/2013 00:03:00,09/25/2013 08:08:00,79,79,,,wait
16,09/25/2013 08:08:00,09/25/2013 08:24:00,79,112,R,M,trip
488,09/25/2013 08:24:00,09/25/2013 16:32:00,112,113,,,wait
9,09/25/2013 16:32:00,09/25/2013 16:41:00,113,103,R,F,trip
39,09/25/2013 16:41:00,09/25/2013 17:20:00,103,103,,,wait
11,09/25/2013 17:20:00,09/25/2013 17:31:00,103,68,R,F,trip
27,09/25/2013 17:31:00,09/25/2013 17:58:00,68,68,,,wait
15,09/25/2013 17:58:00,09/25/2013 18:13:00,68,75,R,M,trip
18,09/25/2013 18:13:00,09/25/2013 18:31:00,75,75,,,wait
9,09/25/2013 18:31:00,09/25/2013 18:40:00,75,29,R,M,trip
14,09/25/2013 18:40:00,09/25/2013 18:54:00,29,29,,,wait
11,09/25/2013 18:54:00,09/25/2013 19:05:00,29,68,R,M,trip
21,09/25/2013 19:05:00,09/25/2013 19:26:00,68,68,,,wait
15,09/25/2013 19:26:00,09/25/2013 19:41:00,68,5,R,M,trip
11,09/25/2013 19:41:00,09/25/2013 19:52:00,5,5,,,wait
14,09/25/2013 19:52:00,09/25/2013 20:06:00,5,128,R,M,trip
13,09/25/2013 20:06:00,09/25/2013 20:19:00,128,128,,,wait
8,09/25/2013 20:19:00,09/25/2013 20:27:00,128,128,R,M,trip
15,09/25/2013 20:27:00,09/25/2013 20:42:00,128,128,,,wait
10,09/25/2013 20:42:00,09/25/2013 20:52:00,128,131,R,M,trip
1009,09/25/2013 20:52:00,09/26/2013 13:41:00,131,131,,,wait
25,09/26/2013 13:41:00,09/26/2013 14:06:00,131,3,C,,trip
17,09/26/2013 14:06:00,09/26/2013 14:23:00,3,3,,,wait
21,09/26/2013 14:23:00,09/26/2013 14:44:00,3,81,R,M,trip
267,09/26/2013 14:44:00,09/26/2013 19:11:00,81,81,,,wait
7,09/26/2013 19:11:00,09/26/2013 19:18:00,81,39,R,M,trip
696,09/26/2013 19:18:00,09/27/2013 06:54:00,39,39,,,wait
12,09/27/2013 06:54:00,09/27/2013 07:06:00,39,54,R,M,trip
53,09/27/2013 07:06:00,09/27/2013 07:59:00,54,54,,,wait
8,09/27/2013 07:59:00,09/27/2013 08:07:00,54,4,R,F,trip
10,09/27/2013 08:07:00,09/27/2013 08:17:00,4,4,,,wait
5,09/27/2013 08:17:00,09/27/2013 08:22:00,4,59,R,M,trip
4683,09/27/2013 08:22:00,09/30/2013 14:25:00,59,59,,,wait
7,09/30/2013 14:25:00,09/30/2013 14:32:00,59,40,R,M,trip
48,09/30/2013 14:32:00,09/30/2013 15:20:00,40,40,,,wait
26,09/30/2013 15:20:00,09/30/2013 15:46:00,40,133,R,M,trip
296,09/30/2013 15:46:00,09/30/2013 20:42:00,133,133,,,wait
26,09/30/2013 20:42:00,09/30/2013 21:08:00,133,78,R,M,trip
760,09/30/2013 21:08:00,10/01/2013 09:48:00,78,78,,,wait
25,10/01/2013 09:48:00,10/01/2013 10:13:00,78,75,R,F,trip
73,10/01/2013 10:13:00,10/01/2013 11:26:00,75,75,,,wait
11,10/01/2013 11:26:00,10/01/2013 11:37:00,75,96,R,M,trip
3,10/01/2013 11:37:00,10/01/2013 11:40:00,96,96,,,wait
22,10/01/2013 11:40:00,10/01/2013 12:02:00,96,88,R,M,trip
47,10/01/2013 12:02:00,10/01/2013 12:49:00,88,88,,,wait
11,10/01/2013 12:49:00,10/01/2013 13:00:00,88,137,R,M,trip
382,10/01/2013 13:00:00,10/01/2013 19:22:00,137,67,,,wait
6,10/01/2013 19:22:00,10/01/2013 19:28:00,67,68,R,M,trip
56,10/01/2013 19:28:00,10/01/2013 20:24:00,68,68,,,wait
12,10/01/2013 20:24:00,10/01/2013 20:36:00,68,71,R,F,trip
597,10/01/2013 20:36:00,10/02/2013 06:33:00,71,71,,,wait
11,10/02/2013 06:33:00,10/02/2013 06:44:00,71,73,R,F,trip
28,10/02/2013 06:44:00,10/02/2013 07:12:00,73,73,,,wait
16,10/02/2013 07:12:00,10/02/2013 07:28:00,73,139,R,M,trip
343,10/02/2013 07:28:00,10/02/2013 13:11:00,139,143,,,wait
5,10/02/2013 13:11:00,10/02/2013 13:16:00,143,139,R,M,trip
632,10/02/2013 13:16:00,10/02/2013 23:48:00,139,139,,,wait
5,10/02/2013 23:48:00,10/02/2013 23:53:00,139,138,R,M,trip
438,10/02/2013 23:53:00,10/03/2013 07:11:00,138,138,,,wait
7,10/03/2013 07:11:00,10/03/2013 07:18:00,138,132,R,F,trip
626,10/03/2013 07:18:00,10/03/2013 17:44:00,132,11,,,wait
9,10/03/2013 17:44:00,10/03/2013 17:53:00,11,10,R,M,trip
10,10/03/2013 17:53:00,10/03/2013 18:03:00,10,10,,,wait
6,10/03/2013 18:03:00,10/03/2013 18:09:00,10,32,R,M,trip
122,10/03/2013 18:09:00,10/03/2013 20:11:00,32,32,,,wait
28,10/03/2013 20:11:00,10/03/2013 20:39:00,32,139,R,M,trip
74,10/03/2013 20:39:00,10/03/2013 21:53:00,139,139,,,wait
11,10/03/2013 21:53:00,10/03/2013 22:04:00,139,135,R,M,trip
5428,10/03/2013 22:04:00,10/07/2013 16:32:00,135,80,,,wait
11,10/07/2013 16:32:00,10/07/2013 16:43:00,80,46,R,M,trip
25,10/07/2013 16:43:00,10/07/2013 17:08:00,46,46,,,wait
9,10/07/2013 17:08:00,10/07/2013 17:17:00,46,68,R,M,trip
7,10/07/2013 17:17:00,10/07/2013 17:24:00,68,68,,,wait
27,10/07/2013 17:24:00,10/07/2013 17:51:00,68,126,R,M,trip
276,10/07/2013 17:51:00,10/07/2013 22:27:00,126,126,,,wait
8,10/07/2013 22:27:00,10/07/2013 22:35:00,126,127,R,F,trip
579,10/07/2013 22:35:00,10/08/2013 08:14:00,127,127,,,wait
19,10/08/2013 08:14:00,10/08/2013 08:33:00,127,36,R,M,trip
26,10/08/2013 08:33:00,10/08/2013 08:59:00,36,36,,,wait
7,10/08/2013 08:59:00,10/08/2013 09:06:00,36,33,R,M,trip
97,10/08/2013 09:06:00,10/08/2013 10:43:00,33,33,,,wait
5,10/08/2013 10:43:00,10/08/2013 10:48:00,33,67,R,M,trip
47,10/08/2013 10:48:00,10/08/2013 11:35:00,67,67,,,wait
2,10/08/2013 11:35:00,10/08/2013 11:37:00,67,53,R,M,trip
13,10/08/2013 11:37:00,10/08/2013 11:50:00,53,53,,,wait
9,10/08/2013 11:50:00,10/08/2013 11:59:00,53,42,C,,trip
442,10/08/2013 11:59:00,10/08/2013 19:21:00,42,42,,,wait
11,10/08/2013 19:21:00,10/08/2013 19:32:00,42,111,R,M,trip
758,10/08/2013 19:32:00,10/09/2013 08:10:00,111,57,,,wait
16,10/09/2013 08:10:00,10/09/2013 08:26:00,57,24,R,M,trip
418,10/09/2013 08:26:00,10/09/2013 15:24:00,24,24,,,wait
29,10/09/2013 15:24:00,10/09/2013 15:53:00,24,40,R,F,trip
76,10/09/2013 15:53:00,10/09/2013 17:09:00,40,48,,,wait
5,10/09/2013 17:09:00,10/09/2013 17:14:00,48,40,R,M,trip
887,10/09/2013 17:14:00,10/10/2013 08:01:00,40,40,,,wait
16,10/10/2013 08:01:00,10/10/2013 08:17:00,40,84,R,M,trip
313,10/10/2013 08:17:00,10/10/2013 13:30:00,84,135,,,wait
4,10/10/2013 13:30:00,10/10/2013 13:34:00,135,76,R,F,trip
335,10/10/2013 13:34:00,10/10/2013 19:09:00,76,67,,,wait
7,10/10/2013 19:09:00,10/10/2013 19:16:00,67,46,R,F,trip
712,10/10/2013 19:16:00,10/11/2013 07:08:00,46,46,,,wait
79,10/11/2013 07:08:00,10/11/2013 08:27:00,46,7,R,M,trip
103,10/11/2013 08:27:00,10/11/2013 10:10:00,7,53,,,wait
12,10/11/2013 10:10:00,10/11/2013 10:22:00,53,74,C,,trip
4,10/11/2013 10:22:00,10/11/2013 10:26:00,74,74,,,wait
9,10/11/2013 10:26:00,10/11/2013 10:35:00,74,135,R,M,trip
97,10/11/2013 10:35:00,10/11/2013 12:12:00,135,135,,,wait
3,10/11/2013 12:12:00,10/11/2013 12:15:00,135,96,R,F,trip
104,10/11/2013 12:15:00,10/11/2013 13:59:00,96,96,,,wait
4,10/11/2013 13:59:00,10/11/2013 14:03:00,96,76,R,M,trip
35,10/11/2013 14:03:00,10/11/2013 14:38:00,76,76,,,wait
17,10/11/2013 14:38:00,10/11/2013 14:55:00,76,32,R,F,trip
122,10/11/2013 14:55:00,10/11/2013 16:57:00,32,32,,,wait
15,10/11/2013 16:57:00,10/11/2013 17:12:00,32,75,R,F,trip
19,10/11/2013 17:12:00,10/11/2013 17:31:00,75,75,,,wait
15,10/11/2013 17:31:00,10/11/2013 17:46:00,75,131,C,,trip
1228,10/11/2013 17:46:00,10/12/2013 14:14:00,131,131,,,wait
55,10/12/2013 14:14:00,10/12/2013 15:09:00,131,31,C,,trip
119,10/12/2013 15:09:00,10/12/2013 17:08:00,31,33,,,wait
25,10/12/2013 17:08:00,10/12/2013 17:33:00,33,114,C,,trip
216,10/12/2013 17:33:00,10/12/2013 21:09:00,114,114,,,wait
4,10/12/2013 21:09:00,10/12/2013 21:13:00,114,98,R,M,trip
143,10/12/2013 21:13:00,10/12/2013 23:36:00,98,98,,,wait
19,10/12/2013 23:36:00,10/12/2013 23:55:00,98,103,R,M,trip
64,10/12/2013 23:55:00,10/13/2013 00:59:00,103,103,,,wait
66,10/13/2013 00:59:00,10/13/2013 02:05:00,103,42,C,,trip
2,10/13/2013 02:05:00,10/13/2013 02:07:00,42,42,,,wait
20,10/13/2013 02:07:00,10/13/2013 02:27:00,42,68,C,,trip
578,10/13/2013 02:27:00,10/13/2013 12:05:00,68,68,,,wait
24,10/13/2013 12:05:00,10/13/2013 12:29:00,68,102,R,F,trip
72,10/13/2013 12:29:00,10/13/2013 13:41:00,102,102,,,wait
20,10/13/2013 13:41:00,10/13/2013 14:01:00,102,74,R,M,trip
11,10/13/2013 14:01:00,10/13/2013 14:12:00,74,74,,,wait
21,10/13/2013 14:12:00,10/13/2013 14:33:00,74,145,R,M,trip
30,10/13/2013 14:33:00,10/13/2013 15:03:00,145,145,,,wait
14,10/13/2013 15:03:00,10/13/2013 15:17:00,145,133,C,,trip
2,10/13/2013 15:17:00,10/13/2013 15:19:00,133,133,,,wait
25,10/13/2013 15:19:00,10/13/2013 15:44:00,133,130,C,,trip
93,10/13/2013 15:44:00,10/13/2013 17:17:00,130,130,,,wait
24,10/13/2013 17:17:00,10/13/2013 17:41:00,130,9,C,,trip
82,10/13/2013 17:41:00,10/13/2013 19:03:00,9,9,,,wait
19,10/13/2013 19:03:00,10/13/2013 19:22:00,9,42,C,,trip
4,10/13/2013 19:22:00,10/13/2013 19:26:00,42,42,,,wait
52,10/13/2013 19:26:00,10/13/2013 20:18:00,42,42,C,,trip
1022,10/13/2013 20:18:00,10/14/2013 13:20:00,42,25,,,wait
12,10/14/2013 13:20:00,10/14/2013 13:32:00,25,36,R,M,trip
22,10/14/2013 13:32:00,10/14/2013 13:54:00,36,36,,,wait
12,10/14/2013 13:54:00,10/14/2013 14:06:00,36,33,C,,trip
53,10/14/2013 14:06:00,10/14/2013 14:59:00,33,33,,,wait
57,10/14/2013 14:59:00,10/14/2013 15:56:00,33,33,C,,trip
12,10/14/2013 15:56:00,10/14/2013 16:08:00,33,33,,,wait
12,10/14/2013 16:08:00,10/14/2013 16:20:00,33,66,R,M,trip
29,10/14/2013 16:20:00,10/14/2013 16:49:00,66,66,,,wait
7,10/14/2013 16:49:00,10/14/2013 16:56:00,66,41,R,M,trip
11,10/14/2013 16:56:00,10/14/2013 17:07:00,41,41,,,wait
5,10/14/2013 17:07:00,10/14/2013 17:12:00,41,66,R,M,trip
427,10/14/2013 17:12:00,10/15/2013 00:19:00,66,66,,,wait
19,10/15/2013 00:19:00,10/15/2013 00:38:00,66,73,C,,trip
446,10/15/2013 00:38:00,10/15/2013 08:04:00,73,73,,,wait
5,10/15/2013 08:04:00,10/15/2013 08:09:00,73,87,R,M,trip
2,10/15/2013 08:09:00,10/15/2013 08:11:00,87,87,,,wait
5,10/15/2013 08:11:00,10/15/2013 08:16:00,87,68,R,M,trip
23,10/15/2013 08:16:00,10/15/2013 08:39:00,68,68,,,wait
10,10/15/2013 08:39:00,10/15/2013 08:49:00,68,46,R,M,trip
56,10/15/2013 08:49:00,10/15/2013 09:45:00,46,46,,,wait
28,10/15/2013 09:45:00,10/15/2013 10:13:00,46,48,R,M,trip
5,10/15/2013 10:13:00,10/15/2013 10:18:00,48,48,,,wait
4,10/15/2013 10:18:00,10/15/2013 10:22:00,48,20,R,M,trip
139,10/15/2013 10:22:00,10/15/2013 12:41:00,20,20,,,wait
3,10/15/2013 12:41:00,10/15/2013 12:44:00,20,40,R,M,trip
73,10/15/2013 12:44:00,10/15/2013 13:57:00,40,40,,,wait
10,10/15/2013 13:57:00,10/15/2013 14:07:00,40,6,R,M,trip
49,10/15/2013 14:07:00,10/15/2013 14:56:00,6,6,,,wait
13,10/15/2013 14:56:00,10/15/2013 15:09:00,6,115,C,,trip
48,10/15/2013 15:09:00,10/15/2013 15:57:00,115,115,,,wait
7,10/15/2013 15:57:00,10/15/2013 16:04:00,115,114,R,F,trip
889,10/15/2013 16:04:00,10/16/2013 06:53:00,114,114,,,wait
9,10/16/2013 06:53:00,10/16/2013 07:02:00,114,64,R,M,trip
31,10/16/2013 07:02:00,10/16/2013 07:33:00,64,114,,,wait
10,10/16/2013 07:33:00,10/16/2013 07:43:00,114,26,R,M,trip
0,10/16/2013 07:43:00,10/16/2013 07:43:00,26,26,,,wait
8,10/16/2013 07:43:00,10/16/2013 07:51:00,26,22,R,F,trip
22,10/16/2013 07:51:00,10/16/2013 08:13:00,22,22,,,wait
3,10/16/2013 08:13:00,10/16/2013 08:16:00,22,43,R,M,trip
7,10/16/2013 08:16:00,10/16/2013 08:23:00,43,43,,,wait
7,10/16/2013 08:23:00,10/16/2013 08:30:00,43,98,C,,trip
34,10/16/2013 08:30:00,10/16/2013 09:04:00,98,98,,,wait
8,10/16/2013 09:04:00,10/16/2013 09:12:00,98,44,R,M,trip
0,10/16/2013 09:12:00,10/16/2013 09:12:00,44,44,,,wait
6,10/16/2013 09:12:00,10/16/2013 09:18:00,44,64,R,M,trip
159,10/16/2013 09:18:00,10/16/2013 11:57:00,64,44,,,wait
80,10/16/2013 11:57:00,10/16/2013 13:17:00,44,99,R,F,trip
81,10/16/2013 13:17:00,10/16/2013 14:38:00,99,99,,,wait
6,10/16/2013 14:38:00,10/16/2013 14:44:00,99,47,R,M,trip
16,10/16/2013 14:44:00,10/16/2013 15:00:00,47,47,,,wait
11,10/16/2013 15:00:00,10/16/2013 15:11:00,47,94,R,M,trip
120,10/16/2013 15:11:00,10/16/2013 17:11:00,94,84,,,wait
8,10/16/2013 17:11:00,10/16/2013 17:19:00,84,128,C,,trip
5,10/16/2013 17:19:00,10/16/2013 17:24:00,128,128,,,wait
15,10/16/2013 17:24:00,10/16/2013 17:39:00,128,114,R,M,trip
30,10/16/2013 17:39:00,10/16/2013 18:09:00,114,48,,,wait
5,10/16/2013 18:09:00,10/16/2013 18:14:00,48,40,R,M,trip
829,10/16/2013 18:14:00,10/17/2013 08:03:00,40,40,,,wait
11,10/17/2013 08:03:00,10/17/2013 08:14:00,40,31,R,F,trip
529,10/17/2013 08:14:00,10/17/2013 17:03:00,31,31,,,wait
21,10/17/2013 17:03:00,10/17/2013 17:24:00,31,75,R,M,trip
2,10/17/2013 17:24:00,10/17/2013 17:26:00,75,75,,,wait
12,10/17/2013 17:26:00,10/17/2013 17:38:00,75,16,R,M,trip
32,10/17/2013 17:38:00,10/17/2013 18:10:00,16,16,,,wait
12,10/17/2013 18:10:00,10/17/2013 18:22:00,16,43,R,M,trip
16,10/17/2013 18:22:00,10/17/2013 18:38:00,43,43,,,wait
11,10/17/2013 18:38:00,10/17/2013 18:49:00,43,106,R,M,trip
727,10/17/2013 18:49:00,10/18/2013 06:56:00,106,106,,,wait
5,10/18/2013 06:56:00,10/18/2013 07:01:00,106,63,R,M,trip
32,10/18/2013 07:01:00,10/18/2013 07:33:00,63,63,,,wait
27,10/18/2013 07:33:00,10/18/2013 08:00:00,63,14,R,F,trip
310,10/18/2013 08:00:00,10/18/2013 13:10:00,14,14,,,wait
8,10/18/2013 13:10:00,10/18/2013 13:18:00,14,55,R,M,trip
38,10/18/2013 13:18:00,10/18/2013 13:56:00,55,55,,,wait
6,10/18/2013 13:56:00,10/18/2013 14:02:00,55,32,C,,trip
174,10/18/2013 14:02:00,10/18/2013 16:56:00,32,32,,,wait
11,10/18/2013 16:56:00,10/18/2013 17:07:00,32,80,R,M,trip
1,10/18/2013 17:07:00,10/18/2013 17:08:00,80,80,,,wait
13,10/18/2013 17:08:00,10/18/2013 17:21:00,80,131,C,,trip
311,10/18/2013 17:21:00,10/18/2013 22:32:00,131,10,,,wait
6,10/18/2013 22:32:00,10/18/2013 22:38:00,10,41,R,M,trip
537,10/18/2013 22:38:00,10/19/2013 07:35:00,41,41,,,wait
14,10/19/2013 07:35:00,10/19/2013 07:49:00,41,36,R,M,trip
247,10/19/2013 07:49:00,10/19/2013 11:56:00,36,36,,,wait
22,10/19/2013 11:56:00,10/19/2013 12:18:00,36,9,C,,trip
4,10/19/2013 12:18:00,10/19/2013 12:22:00,9,9,,,wait
159,10/19/2013 12:22:00,10/19/2013 15:01:00,9,69,C,,trip
73,10/19/2013 15:01:00,10/19/2013 16:14:00,69,69,,,wait
4,10/19/2013 16:14:00,10/19/2013 16:18:00,69,126,R,M,trip
133,10/19/2013 16:18:00,10/19/2013 18:31:00,126,126,,,wait
10,10/19/2013 18:31:00,10/19/2013 18:41:00,126,33,R,M,trip
171,10/19/2013 18:41:00,10/19/2013 21:32:00,33,33,,,wait
22,10/19/2013 21:32:00,10/19/2013 21:54:00,33,118,R,M,trip
708,10/19/2013 21:54:00,10/20/2013 09:42:00,118,118,,,wait
6,10/20/2013 09:42:00,10/20/2013 09:48:00,118,114,R,M,trip
178,10/20/2013 09:48:00,10/20/2013 12:46:00,114,114,,,wait
531,10/20/2013 12:46:00,10/20/2013 21:37:00,114,44,C,,trip
273,10/20/2013 21:37:00,10/21/2013 02:10:00,44,44,,,wait
7,10/21/2013 02:10:00,10/21/2013 02:17:00,44,98,C,,trip
363,10/21/2013 02:17:00,10/21/2013 08:20:00,98,98,,,wait
8,10/21/2013 08:20:00,10/21/2013 08:28:00,98,43,R,M,trip
17,10/21/2013 08:28:00,10/21/2013 08:45:00,43,43,,,wait
12,10/21/2013 08:45:00,10/21/2013 08:57:00,43,72,R,F,trip
317,10/21/2013 08:57:00,10/21/2013 14:14:00,72,72,,,wait
13,10/21/2013 14:14:00,10/21/2013 14:27:00,72,96,C,,trip
5,10/21/2013 14:27:00,10/21/2013 14:32:00,96,96,,,wait
19,10/21/2013 14:32:00,10/21/2013 14:51:00,96,73,C,,trip
61,10/21/2013 14:51:00,10/21/2013 15:52:00,73,73,,,wait
16,10/21/2013 15:52:00,10/21/2013 16:08:00,73,116,R,M,trip
34,10/21/2013 16:08:00,10/21/2013 16:42:00,116,116,,,wait
7,10/21/2013 16:42:00,10/21/2013 16:49:00,116,103,R,M,trip
37,10/21/2013 16:49:00,10/21/2013 17:26:00,103,103,,,wait
12,10/21/2013 17:26:00,10/21/2013 17:38:00,103,75,R,M,trip
24,10/21/2013 17:38:00,10/21/2013 18:02:00,75,75,,,wait
10,10/21/2013 18:02:00,10/21/2013 18:12:00,75,36,R,M,trip
37,10/21/2013 18:12:00,10/21/2013 18:49:00,36,36,,,wait
5,10/21/2013 18:49:00,10/21/2013 18:54:00,36,46,R,M,trip
164,10/21/2013 18:54:00,10/21/2013 21:38:00,46,46,,,wait
18,10/21/2013 21:38:00,10/21/2013 21:56:00,46,66,C,,trip
108,10/21/2013 21:56:00,10/21/2013 23:44:00,66,66,,,wait
19,10/21/2013 23:44:00,10/22/2013 00:03:00,66,46,C,,trip
563,10/22/2013 00:03:00,10/22/2013 09:26:00,46,46,,,wait
5,10/22/2013 09:26:00,10/22/2013 09:31:00,46,45,R,M,trip
203,10/22/2013 09:31:00,10/22/2013 12:54:00,45,45,,,wait
5,10/22/2013 12:54:00,10/22/2013 12:59:00,45,103,R,M,trip
111,10/22/2013 12:59:00,10/22/2013 14:50:00,103,103,,,wait
3,10/22/2013 14:50:00,10/22/2013 14:53:00,103,36,R,M,trip
5,10/22/2013 14:53:00,10/22/2013 14:58:00,36,36,,,wait
11,10/22/2013 14:58:00,10/22/2013 15:09:00,36,59,R,M,trip
64,10/22/2013 15:09:00,10/22/2013 16:13:00,59,59,,,wait
11,10/22/2013 16:13:00,10/22/2013 16:24:00,59,6,R,M,trip
34,10/22/2013 16:24:00,10/22/2013 16:58:00,6,6,,,wait
15,10/22/2013 16:58:00,10/22/2013 17:13:00,6,33,R,M,trip
42,10/22/2013 17:13:00,10/22/2013 17:55:00,33,33,,,wait
7,10/22/2013 17:55:00,10/22/2013 18:02:00,33,9,R,M,trip
84,10/22/2013 18:02:00,10/22/2013 19:26:00,9,9,,,wait
14,10/22/2013 19:26:00,10/22/2013 19:40:00,9,129,R,F,trip
2,10/22/2013 19:40:00,10/22/2013 19:42:00,129,129,,,wait
5,10/22/2013 19:42:00,10/22/2013 19:47:00,129,73,R,F,trip
4,10/22/2013 19:47:00,10/22/2013 19:51:00,73,73,,,wait
10,10/22/2013 19:51:00,10/22/2013 20:01:00,73,137,R,F,trip
55,10/22/2013 20:01:00,10/22/2013 20:56:00,137,137,,,wait
7,10/22/2013 20:56:00,10/22/2013 21:03:00,137,132,R,M,trip
52,10/22/2013 21:03:00,10/22/2013 21:55:00,132,132,,,wait
10,10/22/2013 21:55:00,10/22/2013 22:05:00,132,90,R,M,trip
653,10/22/2013 22:05:00,10/23/2013 08:58:00,90,90,,,wait
9,10/23/2013 08:58:00,10/23/2013 09:07:00,90,136,R,M,trip
45,10/23/2013 09:07:00,10/23/2013 09:52:00,136,136,,,wait
3,10/23/2013 09:52:00,10/23/2013 09:55:00,136,80,R,M,trip
96,10/23/2013 09:55:00,10/23/2013 11:31:00,80,80,,,wait
15,10/23/2013 11:31:00,10/23/2013 11:46:00,80,25,C,,trip
170,10/23/2013 11:46:00,10/23/2013 14:36:00,25,25,,,wait
13,10/23/2013 14:36:00,10/23/2013 14:49:00,25,25,R,M,trip
126,10/23/2013 14:49:00,10/23/2013 16:55:00,25,25,,,wait
14,10/23/2013 16:55:00,10/23/2013 17:09:00,25,32,R,M,trip
139,10/23/2013 17:09:00,10/23/2013 19:28:00,32,32,,,wait
14,10/23/2013 19:28:00,10/23/2013 19:42:00,32,25,R,M,trip
1428,10/23/2013 19:42:00,10/24/2013 19:30:00,25,14,,,wait
2,10/24/2013 19:30:00,10/24/2013 19:32:00,14,3,R,M,trip
69,10/24/2013 19:32:00,10/24/2013 20:41:00,3,3,,,wait
15,10/24/2013 20:41:00,10/24/2013 20:56:00,3,66,R,M,trip
653,10/24/2013 20:56:00,10/25/2013 07:49:00,66,66,,,wait
13,10/25/2013 07:49:00,10/25/2013 08:02:00,66,11,R,M,trip
727,10/25/2013 08:02:00,10/25/2013 20:09:00,11,103,,,wait
13,10/25/2013 20:09:00,10/25/2013 20:22:00,103,27,R,M,trip
1230,10/25/2013 20:22:00,10/26/2013 16:52:00,27,27,,,wait
